id,group_id,lv,insert_type_1,hp_value1,hp_value2,mp_value1,mp_value2,insert_type_2,strength,vitality,agility,intelligence,spirit,magic,luck,insert_type_3,accuracy_rate,magic_evasion_rate,magical_times1,magical_times2,magical_times3,magical_times4,magical_times5,magical_times6,magical_times7,magical_times8
348,4,55,3,1,0,0,0,1,53,39,41,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
349,4,56,3,1,0,0,0,1,54,39,42,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
350,4,57,3,1,0,0,0,1,55,40,42,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
351,4,58,3,1,0,0,0,1,56,41,43,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
352,4,59,3,1,0,0,0,1,57,41,44,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
353,4,60,3,1,0,0,0,1,58,42,44,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
354,4,61,3,1,0,0,0,1,59,43,45,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
355,4,62,3,1,0,0,0,1,60,43,46,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
356,4,63,3,1,0,0,0,1,61,44,46,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
357,4,64,3,1,0,0,0,1,62,45,47,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
358,4,65,3,1,0,0,0,1,62,45,48,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
359,4,66,3,1,0,0,0,1,63,46,48,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
360,4,67,3,1,0,0,0,1,64,47,49,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
361,4,68,3,1,0,0,0,1,65,47,50,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
362,4,69,3,1,0,0,0,1,66,48,50,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
363,4,70,3,1,0,0,0,1,67,49,51,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
364,4,71,3,1,0,0,0,1,68,49,52,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
365,4,72,3,1,0,0,0,1,69,50,52,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
366,4,73,3,1,0,0,0,1,70,51,53,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
367,4,74,3,1,0,0,0,1,71,51,54,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
368,4,75,3,1,0,0,0,1,71,52,54,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
369,4,76,3,1,0,0,0,1,72,53,55,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
370,4,77,3,1,0,0,0,1,73,53,56,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
371,4,78,3,1,0,0,0,1,74,54,56,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
372,4,79,3,1,0,0,0,1,75,55,57,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
373,4,80,3,1,0,0,0,1,76,55,58,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
374,4,81,3,1,0,0,0,1,77,56,58,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
375,4,82,3,1,0,0,0,1,78,57,59,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
376,4,83,3,1,0,0,0,1,79,57,59,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
377,4,84,3,1,0,0,0,1,80,58,60,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
378,4,85,3,1,0,0,0,1,80,59,61,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
379,4,86,3,1,0,0,0,1,81,59,61,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
380,4,87,3,1,0,0,0,1,82,60,62,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
381,4,88,3,1,0,0,0,1,83,61,63,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
382,4,89,3,1,0,0,0,1,84,61,63,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
383,4,90,3,1,0,0,0,1,85,62,64,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
384,4,91,3,1,0,0,0,1,86,63,65,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
385,4,92,3,1,0,0,0,1,87,63,65,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
386,4,93,3,1,0,0,0,1,88,64,66,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
387,4,94,3,1,0,0,0,1,89,65,67,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
388,4,95,3,1,0,0,0,1,89,65,67,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
389,4,96,3,1,0,0,0,1,90,66,68,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
390,4,97,3,1,0,0,0,1,91,67,69,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
391,4,98,3,1,0,0,0,1,92,67,69,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
392,4,99,3,1,0,0,0,1,93,68,70,-4,-3,0,0,1,0,0,0,0,0,0,0,0,0,0
393,5,2,3,1,0,0,0,1,2,1,3,2,2,0,0,1,0,0,4,0,0,0,0,0,0,0
394,5,3,3,1,0,0,0,1,2,1,4,2,2,0,0,1,0,0,5,0,0,0,0,0,0,0
395,5,4,3,1,0,0,0,1,3,1,5,3,3,0,0,1,0,0,5,0,0,0,0,0,0,0
396,5,5,3,1,0,0,0,1,3,1,5,3,3,0,0,1,0,0,6,0,0,0,0,0,0,0
397,5,6,3,1,0,0,0,1,4,2,6,4,4,0,0,1,0,0,6,0,0,0,0,0,0,0
398,5,7,3,1,0,0,0,1,4,2,6,4,4,0,0,1,0,0,7,0,0,0,0,0,0,0
399,5,8,3,1,0,0,0,1,5,2,7,5,5,0,0,1,0,0,7,1,0,0,0,0,0,0
400,5,9,3,1,0,0,0,1,5,2,8,5,5,0,0,1,0,0,8,1,0,0,0,0,0,0
401,5,10,3,1,0,0,0,1,5,3,8,5,5,0,0,1,0,0,8,1,0,0,0,0,0,0
402,5,11,3,1,0,0,0,1,6,3,9,6,6,0,0,1,0,0,8,2,1,0,0,0,0,0
403,5,12,3,1,0,0,0,1,6,3,10,6,6,0,0,1,0,0,9,2,1,0,0,0,0,0
404,5,13,3,1,0,0,0,1,7,3,10,7,7,0,0,1,0,0,9,2,1,0,0,0,0,0
405,5,14,3,1,0,0,0,1,7,4,11,7,7,0,0,1,0,0,10,3,1,1,0,0,0,0
406,5,15,3,1,0,0,0,1,8,4,12,8,8,0,0,1,0,0,10,3,2,1,0,0,0,0
407,5,16,3,1,0,0,0,1,8,4,12,8,8,0,0,1,0,0,11,3,2,1,0,0,0,0
408,5,17,3,1,0,0,0,1,9,4,13,9,9,0,0,1,0,0,11,4,2,1,0,0,0,0
409,5,18,3,1,0,0,0,1,9,5,13,9,9,0,0,1,0,0,12,4,2,1,0,0,0,0
410,5,19,3,1,0,0,0,1,9,5,14,9,9,0,0,1,0,0,12,4,3,2,0,0,0,0
411,5,20,3,1,0,0,0,1,10,5,15,10,10,0,0,1,0,0,13,5,3,2,0,0,0,0
412,5,21,3,1,0,0,0,1,10,5,15,10,10,0,0,1,0,0,13,5,3,2,0,0,0,0
413,5,22,3,1,0,0,0,1,11,6,16,11,11,0,0,1,0,0,13,5,3,2,0,0,0,0
414,5,23,3,1,0,0,0,1,11,6,17,11,11,0,0,1,0,0,14,6,4,2,0,0,0,0
415,5,24,3,1,0,0,0,1,12,6,17,12,12,0,0,1,0,0,14,6,4,3,0,0,0,0
416,5,25,3,1,0,0,0,1,12,6,18,12,12,0,0,1,0,0,15,6,4,3,0,0,0,0
417,5,26,3,1,0,0,0,1,13,7,19,13,13,0,0,1,0,0,15,7,4,3,0,0,0,0
418,5,27,3,1,0,0,0,1,13,7,19,13,13,0,0,1,0,0,16,7,5,3,0,0,0,0
419,5,28,3,1,0,0,0,1,13,7,20,13,13,0,0,1,0,0,16,7,5,3,0,0,0,0
420,5,29,3,1,0,0,0,1,14,7,20,14,14,0,0,1,0,0,17,8,5,4,1,0,0,0
421,5,30,3,1,0,0,0,1,14,8,21,14,14,0,0,1,0,0,17,8,5,4,1,0,0,0
422,5,31,3,1,0,0,0,1,15,8,22,15,15,0,0,1,0,0,18,8,6,4,1,0,0,0
423,5,32,3,1,0,0,0,1,15,8,22,15,15,0,0,1,0,0,18,9,6,4,1,0,0,0
424,5,33,3,1,0,0,0,1,16,8,23,16,16,0,0,1,0,0,18,9,6,4,2,0,0,0
425,5,34,3,1,0,0,0,1,16,9,24,16,16,0,0,1,0,0,19,9,6,5,2,0,0,0
426,5,35,3,1,0,0,0,1,17,9,24,17,17,0,0,1,0,0,19,10,7,5,2,0,0,0
427,5,36,3,1,0,0,0,1,17,9,25,17,17,0,0,1,0,0,20,10,7,5,2,0,0,0
428,5,37,3,1,0,0,0,1,17,9,26,17,17,0,0,1,0,0,20,10,7,5,2,0,0,0
429,5,38,3,1,0,0,0,1,18,10,26,18,18,0,0,1,0,0,21,11,7,5,2,0,0,0
430,5,39,3,1,0,0,0,1,18,10,27,18,18,0,0,1,0,0,21,11,8,6,2,0,0,0
431,5,40,3,1,0,0,0,1,19,10,27,19,19,0,0,1,0,0,22,11,8,6,3,0,0,0
432,5,41,3,1,0,0,0,1,19,10,28,19,19,0,0,1,0,0,22,12,8,6,3,0,0,0
433,5,42,3,1,0,0,0,1,20,11,29,20,20,0,0,1,0,0,23,12,8,6,3,0,0,0
434,5,43,3,1,0,0,0,1,20,11,29,20,20,0,0,1,0,0,23,12,9,6,3,0,0,0
435,5,44,3,1,0,0,0,1,21,11,30,21,21,0,0,1,0,0,24,13,9,7,3,0,0,0
436,5,45,3,1,0,0,0,1,21,11,31,21,21,0,0,1,0,0,24,13,9,7,3,0,0,0
437,5,46,3,1,0,0,0,1,21,12,31,21,21,0,0,1,0,0,24,13,9,7,3,0,0,0
438,5,47,3,1,0,0,0,1,22,12,32,22,22,0,0,1,0,0,25,14,10,7,3,0,0,0
439,5,48,3,1,0,0,0,1,22,12,33,22,22,0,0,1,0,0,25,14,10,7,4,0,0,0
440,5,49,3,1,0,0,0,1,23,12,33,23,23,0,0,1,0,0,26,14,10,8,4,0,0,0
441,5,50,3,1,0,0,0,1,23,13,34,23,23,0,0,1,0,0,26,15,10,8,4,0,0,0
442,5,51,3,1,0,0,0,1,24,13,34,24,24,0,0,1,0,0,27,15,11,8,4,0,0,0
443,5,52,3,1,0,0,0,1,24,13,35,24,24,0,0,1,0,0,27,15,11,8,4,0,0,0
444,5,53,3,1,0,0,0,1,25,13,36,25,25,0,0,1,0,0,28,16,11,8,4,0,0,0
445,5,54,3,1,0,0,0,1,25,14,36,25,25,0,0,1,0,0,28,16,11,8,4,0,0,0
446,5,55,3,1,0,0,0,1,25,14,37,25,25,0,0,1,0,0,29,16,12,9,5,0,0,0
447,5,56,3,1,0,0,0,1,26,14,38,26,26,0,0,1,0,0,29,17,12,9,5,0,0,0
448,5,57,3,1,0,0,0,1,26,14,38,26,26,0,0,1,0,0,29,17,12,9,5,0,0,0
449,5,58,3,1,0,0,0,1,27,15,39,27,27,0,0,1,0,0,30,17,12,9,5,0,0,0
450,5,59,3,1,0,0,0,1,27,15,40,27,27,0,0,1,0,0,30,18,13,9,5,0,0,0
451,5,60,3,1,0,0,0,1,28,15,40,28,28,0,0,1,0,0,31,18,13,10,5,0,0,0
452,5,61,3,1,0,0,0,1,28,15,41,28,28,0,0,1,0,0,31,18,13,10,5,0,0,0
453,5,62,3,1,0,0,0,1,29,16,41,29,29,0,0,1,0,0,32,19,13,10,6,0,0,0
454,5,63,3,1,0,0,0,1,29,16,42,29,29,0,0,1,0,0,32,19,13,10,6,0,0,0
455,5,64,3,1,0,0,0,1,29,16,43,29,29,0,0,1,0,0,33,19,14,10,6,0,0,0
456,5,65,3,1,0,0,0,1,30,16,43,30,30,0,0,1,0,0,33,20,14,10,6,0,0,0
457,5,66,3,1,0,0,0,1,30,17,44,30,30,0,0,1,0,0,34,20,14,11,6,0,0,0
458,5,67,3,1,0,0,0,1,31,17,45,31,31,0,0,1,0,0,34,20,14,11,6,0,0,0
459,5,68,3,1,0,0,0,1,31,17,45,31,31,0,0,1,0,0,34,21,15,11,7,0,0,0
460,5,69,3,1,0,0,0,1,32,17,46,32,32,0,0,1,0,0,35,21,15,11,7,0,0,0
461,5,70,3,1,0,0,0,1,32,18,47,32,32,0,0,1,0,0,35,21,15,11,7,0,0,0
462,5,71,3,1,0,0,0,1,33,18,47,33,33,0,0,1,0,0,36,22,15,11,7,0,0,0
463,5,72,3,1,0,0,0,1,33,18,48,33,33,0,0,1,0,0,36,22,15,12,7,0,0,0
464,5,73,3,1,0,0,0,1,33,18,48,33,33,0,0,1,0,0,37,22,16,12,7,0,0,0
465,5,74,3,1,0,0,0,1,34,19,49,34,34,0,0,1,0,0,37,23,16,12,7,0,0,0
466,5,75,3,1,0,0,0,1,34,19,50,34,34,0,0,1,0,0,38,23,16,12,8,0,0,0
467,5,76,3,1,0,0,0,1,35,19,50,35,35,0,0,1,0,0,38,23,16,12,8,0,0,0
468,5,77,3,1,0,0,0,1,35,19,51,35,35,0,0,1,0,0,39,24,17,13,8,0,0,0
469,5,78,3,1,0,0,0,1,36,20,52,36,36,0,0,1,0,0,39,24,17,13,8,0,0,0
470,5,79,3,1,0,0,0,1,36,20,52,36,36,0,0,1,0,0,40,24,17,13,8,0,0,0
471,5,80,3,1,0,0,0,1,37,20,53,37,37,0,0,1,0,0,40,25,17,13,8,0,0,0
472,5,81,3,1,0,0,0,1,37,20,54,37,37,0,0,1,0,0,40,25,17,13,8,0,0,0
473,5,82,3,1,0,0,0,1,37,21,54,37,37,0,0,1,0,0,41,25,18,13,9,0,0,0
474,5,83,3,1,0,0,0,1,38,21,55,38,38,0,0,1,0,0,41,26,18,14,9,0,0,0
475,5,84,3,1,0,0,0,1,38,21,55,38,38,0,0,1,0,0,42,26,18,14,9,0,0,0
476,5,85,3,1,0,0,0,1,39,21,56,39,39,0,0,1,0,0,42,26,18,14,9,0,0,0
477,5,86,3,1,0,0,0,1,39,22,57,39,39,0,0,1,0,0,43,27,19,14,9,0,0,0
478,5,87,3,1,0,0,0,1,40,22,57,40,40,0,0,1,0,0,43,27,19,14,9,0,0,0
479,5,88,3,1,0,0,0,1,40,22,58,40,40,0,0,1,0,0,44,27,19,15,9,0,0,0
480,5,89,3,1,0,0,0,1,41,22,59,41,41,0,0,1,0,0,44,28,19,15,10,0,0,0
481,5,90,3,1,0,0,0,1,41,23,59,41,41,0,0,1,0,0,45,28,19,15,10,0,0,0
482,5,91,3,1,0,0,0,1,41,23,60,41,41,0,0,1,0,0,45,28,20,15,10,0,0,0
483,5,92,3,1,0,0,0,1,42,23,61,42,42,0,0,1,0,0,45,29,20,15,10,0,0,0
484,5,93,3,1,0,0,0,1,42,23,61,42,42,0,0,1,0,0,46,29,20,15,10,0,0,0
485,5,94,3,1,0,0,0,1,43,24,62,43,43,0,0,1,0,0,46,29,20,16,10,0,0,0
486,5,95,3,1,0,0,0,1,43,24,62,43,43,0,0,1,0,0,47,30,21,16,10,0,0,0
487,5,96,3,1,0,0,0,1,44,24,63,44,44,0,0,1,0,0,47,30,21,16,11,0,0,0
488,5,97,3,1,0,0,0,1,44,24,64,44,44,0,0,1,0,0,48,30,21,16,11,0,0,0
489,5,98,3,1,0,0,0,1,45,25,64,45,45,0,0,1,0,0,48,30,21,16,11,0,0,0
490,5,99,3,1,0,0,0,1,45,25,65,45,45,0,0,1,0,0,49,31,21,16,11,0,0,0
491,6,2,3,1,0,0,0,1,1,0,2,0,6,0,0,1,0,0,5,0,0,0,0,0,0,0
492,6,3,3,1,0,0,0,1,1,0,2,1,7,0,0,1,0,0,6,0,0,0,0,0,0,0
493,6,4,3,1,0,0,0,1,2,1,3,1,8,0,0,1,0,0,7,0,0,0,0,0,0,0
494,6,5,3,1,0,0,0,1,2,1,3,1,8,0,0,1,0,0,8,0,0,0,0,0,0,0
495,6,6,3,1,0,0,0,1,3,2,4,1,9,0,0,1,0,0,9,0,0,0,0,0,0,0
496,6,7,3,1,0,0,0,1,3,2,4,1,10,0,0,1,0,0,10,0,0,0,0,0,0,0
497,6,8,3,1,0,0,0,1,4,3,5,2,10,0,0,1,0,0,11,1,0,0,0,0,0,0
498,6,9,3,1,0,0,0,1,4,3,5,2,11,0,0,1,0,0,12,2,0,0,0,0,0,0
499,6,10,3,1,0,0,0,1,5,4,5,2,12,0,0,1,0,0,13,2,1,0,0,0,0,0
500,6,11,3,1,0,0,0,1,5,4,6,2,12,0,0,1,0,0,14,3,1,0,0,0,0,0
501,6,12,3,1,0,0,0,1,5,5,6,2,13,0,0,1,0,0,15,3,2,0,0,0,0,0
502,6,13,3,1,0,0,0,1,6,5,7,3,14,0,0,1,0,0,16,4,2,0,0,0,0,0
503,6,14,3,1,0,0,0,1,6,6,7,3,14,0,0,1,0,0,17,4,2,1,0,0,0,0
504,6,15,3,1,0,0,0,1,7,6,8,3,15,0,0,1,0,0,18,5,3,1,0,0,0,0
505,6,16,3,1,0,0,0,1,7,6,8,3,16,0,0,1,0,0,19,5,3,2,0,0,0,0
506,6,17,3,1,0,0,0,1,8,7,9,3,16,0,0,1,0,0,20,6,4,2,0,0,0,0
507,6,18,3,1,0,0,0,1,8,7,9,4,17,0,0,1,0,0,21,6,4,2,0,0,0,0
508,6,19,3,1,0,0,0,1,9,8,9,4,17,0,0,1,0,0,22,7,5,3,0,0,0,0
509,6,20,3,1,0,0,0,1,9,8,10,4,18,0,0,1,0,0,23,7,5,3,0,0,0,0
510,6,21,3,1,0,0,0,1,10,9,10,4,19,0,0,1,0,0,24,8,6,4,0,0,0,0
511,6,22,3,1,0,0,0,1,10,9,11,4,19,0,0,1,0,0,25,8,6,4,0,0,0,0
512,6,23,3,1,0,0,0,1,10,10,11,5,20,0,0,1,0,0,26,9,6,4,0,0,0,0
513,6,24,3,1,0,0,0,1,11,10,12,5,21,0,0,1,0,0,27,9,7,5,0,0,0,0
514,6,25,3,1,0,0,0,1,11,11,12,5,21,0,0,1,0,0,28,10,7,5,1,0,0,0
515,6,26,3,1,0,0,0,1,12,11,13,5,22,0,0,1,0,0,29,10,7,5,1,0,0,0
516,6,27,3,1,0,0,0,1,12,12,13,5,23,0,0,1,0,0,30,11,8,6,2,0,0,0
517,6,28,3,1,0,0,0,1,13,12,13,6,23,0,0,1,0,0,31,11,8,6,2,0,0,0
518,6,29,3,1,0,0,0,1,13,12,14,6,24,0,0,1,0,0,32,12,8,6,2,1,0,0
519,6,30,3,1,0,0,0,1,14,13,14,6,25,0,0,1,0,0,33,12,9,7,2,1,0,0
520,6,31,3,1,0,0,0,1,14,13,15,6,25,0,0,1,0,0,34,13,9,7,2,1,0,0
521,6,32,3,1,0,0,0,1,15,14,15,6,26,0,0,1,0,0,35,13,9,8,2,1,0,0
522,6,33,3,1,0,0,0,1,15,14,16,7,27,0,0,1,0,0,36,14,9,8,3,2,0,0
523,6,34,3,1,0,0,0,1,15,15,16,7,27,0,0,1,0,0,37,14,10,8,3,2,0,0
524,6,35,3,1,0,0,0,1,16,15,17,7,28,0,0,1,0,0,38,15,10,9,3,2,1,0
525,6,36,3,1,0,0,0,1,16,16,17,7,29,0,0,1,0,0,39,15,10,9,4,2,1,0
526,6,37,3,1,0,0,0,1,17,16,17,7,29,0,0,1,0,0,40,16,11,9,4,3,1,0
527,6,38,3,1,0,0,0,1,17,17,18,8,30,0,0,1,0,0,41,16,11,10,4,3,1,0
528,6,39,3,1,0,0,0,1,18,17,18,8,31,0,0,1,0,0,42,17,11,10,4,3,2,0
529,6,40,3,1,0,0,0,1,18,18,19,8,31,0,0,1,0,0,43,17,12,10,4,3,2,0
530,6,41,3,1,0,0,0,1,19,18,19,8,32,0,0,1,0,0,44,18,12,11,4,3,2,0
531,6,42,3,1,0,0,0,1,19,19,20,8,33,0,0,1,0,0,45,18,12,11,5,4,2,0
532,6,43,3,1,0,0,0,1,20,19,20,9,33,0,0,1,0,0,46,19,12,12,5,4,2,0
533,6,44,3,1,0,0,0,1,20,19,21,9,34,0,0,1,0,0,47,19,13,12,5,4,2,0
534,6,45,3,1,0,0,0,1,20,20,21,9,35,0,0,1,0,0,48,20,13,12,5,4,2,0
535,6,46,3,1,0,0,0,1,21,20,21,9,35,0,0,1,0,0,49,20,13,13,6,4,3,0
536,6,47,3,1,0,0,0,1,21,21,22,9,36,0,0,1,0,0,50,21,14,13,6,5,3,0
537,6,48,3,1,0,0,0,1,22,21,22,10,37,0,0,1,0,0,51,21,14,13,6,5,3,0
538,6,49,3,1,0,0,0,1,22,22,23,10,37,0,0,1,0,0,52,22,14,14,6,5,3,0
539,6,50,3,1,0,0,0,1,23,22,23,10,38,0,0,1,0,0,53,22,15,14,7,5,3,0
540,6,51,3,1,0,0,0,1,23,23,24,10,38,0,0,1,0,0,54,23,15,14,7,6,3,0
541,6,52,3,1,0,0,0,1,24,23,24,11,39,0,0,1,0,0,55,23,15,15,7,6,3,0
542,6,53,3,1,0,0,0,1,24,24,25,11,40,0,0,1,0,0,56,24,15,15,7,6,4,0
543,6,54,3,1,0,0,0,1,25,24,25,11,40,0,0,1,0,0,57,24,16,16,8,6,4,0
544,6,55,3,1,0,0,0,1,25,25,25,11,41,0,0,1,0,0,58,25,16,16,8,6,4,0
545,6,56,3,1,0,0,0,1,25,25,26,11,42,0,0,1,0,0,59,25,16,16,8,7,4,0
546,6,57,3,1,0,0,0,1,26,25,26,12,42,0,0,1,0,0,60,26,17,17,8,7,4,0
547,6,58,3,1,0,0,0,1,26,26,27,12,43,0,0,1,0,0,61,26,17,17,8,7,4,0
548,6,59,3,1,0,0,0,1,27,26,27,12,44,0,0,1,0,0,62,27,17,17,9,7,4,0
549,6,60,3,1,0,0,0,1,27,27,28,12,44,0,0,1,0,0,63,27,18,18,9,8,5,0
550,6,61,3,1,0,0,0,1,28,27,28,12,45,0,0,1,0,0,64,28,18,18,9,8,5,0
551,6,62,3,1,0,0,0,1,28,28,29,13,46,0,0,1,0,0,65,28,18,19,9,8,5,0
552,6,63,3,1,0,0,0,1,29,28,29,13,46,0,0,1,0,0,66,29,18,19,10,8,5,0
553,6,64,3,1,0,0,0,1,29,29,29,13,47,0,0,1,0,0,67,29,19,19,10,8,5,0
554,6,65,3,1,0,0,0,1,30,29,30,13,48,0,0,1,0,0,68,30,19,20,10,9,5,0
555,6,66,3,1,0,0,0,1,30,30,30,13,48,0,0,1,0,0,69,30,19,20,10,9,5,0
556,6,67,3,1,0,0,0,1,30,30,31,14,49,0,0,1,0,0,70,31,20,20,11,9,6,0
557,6,68,3,1,0,0,0,1,31,31,31,14,50,0,0,1,0,0,71,31,20,21,11,9,6,0
558,6,69,3,1,0,0,0,1,31,31,32,14,50,0,0,1,0,0,72,32,20,21,11,9,6,0
559,6,70,3,1,0,0,0,1,32,32,32,14,51,0,0,1,0,0,73,32,21,21,11,10,6,0
560,6,71,3,1,0,0,0,1,32,32,33,14,52,0,0,1,0,0,74,33,21,22,11,10,6,0
561,6,72,3,1,0,0,0,1,33,32,33,15,52,0,0,1,0,0,75,33,21,22,12,10,6,0
562,6,73,3,1,0,0,0,1,33,33,33,15,53,0,0,1,0,0,76,34,21,23,12,10,6,0
563,6,74,3,1,0,0,0,1,34,33,34,15,54,0,0,1,0,0,77,34,22,23,12,11,6,0
564,6,75,3,1,0,0,0,1,34,34,34,15,54,0,0,1,0,0,78,35,22,23,12,11,7,0
565,6,76,3,1,0,0,0,1,35,34,35,15,55,0,0,1,0,0,79,35,22,24,13,11,7,0
566,6,77,3,1,0,0,0,1,35,35,35,16,56,0,0,1,0,0,80,36,23,24,13,11,7,0
567,6,78,3,1,0,0,0,1,35,35,36,16,56,0,0,1,0,0,81,36,23,24,13,11,7,0
568,6,79,3,1,0,0,0,1,36,36,36,16,57,0,0,1,0,0,82,37,23,25,13,12,7,0
569,6,80,3,1,0,0,0,1,36,36,37,16,58,0,0,1,0,0,83,37,24,25,14,12,7,0
570,6,81,3,1,0,0,0,1,37,37,37,16,58,0,0,1,0,0,84,38,24,25,14,12,7,0
571,6,82,3,1,0,0,0,1,37,37,37,17,59,0,0,1,0,0,85,39,24,26,14,12,8,0
572,6,83,3,1,0,0,0,1,38,38,38,17,59,0,0,1,0,0,86,39,24,26,14,13,8,0
573,6,84,3,1,0,0,0,1,38,38,38,17,60,0,0,1,0,0,87,40,25,27,15,13,8,0
574,6,85,3,1,0,0,0,1,39,38,39,17,61,0,0,1,0,0,88,40,25,27,15,13,8,0
575,6,86,3,1,0,0,0,1,39,39,39,17,61,0,0,1,0,0,89,41,25,27,15,13,8,0
576,6,87,3,1,0,0,0,1,40,39,40,18,62,0,0,1,0,0,90,41,26,28,15,13,8,0
577,6,88,3,1,0,0,0,1,40,40,40,18,63,0,0,1,0,0,91,42,26,28,15,14,8,0
578,6,89,3,1,0,0,0,1,40,40,41,18,63,0,0,1,0,0,92,42,26,28,16,14,9,0
579,6,90,3,1,0,0,0,1,41,41,41,18,64,0,0,1,0,0,93,43,27,29,16,14,9,0
580,6,91,3,1,0,0,0,1,41,41,41,18,65,0,0,1,0,0,94,43,27,29,16,14,9,0
581,6,92,3,1,0,0,0,1,42,42,42,19,65,0,0,1,0,0,95,44,27,29,16,14,9,0
582,6,93,3,1,0,0,0,1,42,42,42,19,66,0,0,1,0,0,96,44,27,30,17,15,9,0
583,6,94,3,1,0,0,0,1,43,43,43,19,67,0,0,1,0,0,97,45,28,30,17,15,9,0
584,6,95,3,1,0,0,0,1,43,43,43,19,67,0,0,1,0,0,98,45,28,31,17,15,9,0
585,6,96,3,1,0,0,0,1,44,44,44,19,68,0,0,1,0,0,99,46,28,31,17,15,10,0
586,6,97,3,1,0,0,0,1,44,44,44,20,69,0,0,1,0,0,99,46,29,31,18,16,10,0
587,6,98,3,1,0,0,0,1,45,45,45,20,69,0,0,1,0,0,99,47,29,32,18,16,10,0
588,6,99,3,1,0,0,0,1,45,45,45,20,70,0,0,1,0,0,99,47,29,32,18,16,10,0
589,7,2,3,1,0,0,0,1,1,-1,3,6,0,0,0,1,0,0,5,0,0,0,0,0,0,0
590,7,3,3,1,0,0,0,1,1,-1,3,7,1,0,0,1,0,0,6,0,0,0,0,0,0,0
591,7,4,3,1,0,0,0,1,2,0,4,8,1,0,0,1,0,0,7,0,0,0,0,0,0,0
592,7,5,3,1,0,0,0,1,2,0,4,8,1,0,0,1,0,0,8,0,0,0,0,0,0,0
593,7,6,3,1,0,0,0,1,3,1,5,9,1,0,0,1,0,0,9,0,0,0,0,0,0,0
594,7,7,3,1,0,0,0,1,3,1,5,10,1,0,0,1,0,0,10,0,0,0,0,0,0,0
595,7,8,3,1,0,0,0,1,4,2,5,10,2,0,0,1,0,0,11,1,0,0,0,0,0,0
596,7,9,3,1,0,0,0,1,4,2,6,11,2,0,0,1,0,0,12,2,0,0,0,0,0,0
597,7,10,3,1,0,0,0,1,5,3,6,12,2,0,0,1,0,0,13,2,1,0,0,0,0,0
598,7,11,3,1,0,0,0,1,5,3,7,12,2,0,0,1,0,0,14,3,1,0,0,0,0,0
599,7,12,3,1,0,0,0,1,5,4,7,13,2,0,0,1,0,0,15,3,2,0,0,0,0,0
600,7,13,3,1,0,0,0,1,6,4,8,14,3,0,0,1,0,0,16,4,2,0,0,0,0,0
601,7,14,3,1,0,0,0,1,6,5,8,14,3,0,0,1,0,0,17,4,2,1,0,0,0,0
